item,meta_index,meta_iterations,has_agent3_result,has_gt_validator,n_omissions,n_additions,n_additions_unsupported_by_transcript,n_additions_supported_by_transcript,n_additions_unknown_by_transcript,n_additions_supported_by_primekg,n_additions_unsupported_by_primekg,n_additions_unknown_by_primekg,n_additions_supported_by_transcript_or_primekg,n_additions_transcript_unsupported_primekg_supported,n_additions_unsupported_by_transcript_and_primekg,n_omissions_unsupported_by_transcript,n_hallucinations_or_unjustified_inferences,agent3_n_claims,agent3_n_unsupported_claims,agent3_unsupported_claim_rate,judge_overall_grade,agent3_accuracy_correct,agent3_accuracy_incorrect,agent3_accuracy_reason,agent3_accuracy_score,agent3_accuracy_total_claims,agent3_claim_verification_error,agent3_communication_quality_reason,agent3_communication_quality_score,agent3_communication_total_issues,agent3_completeness_captured,agent3_completeness_missing,agent3_completeness_reason,agent3_completeness_score,agent3_completeness_total_details,agent3_context_awareness_reason,agent3_context_awareness_score,agent3_context_captured,agent3_context_missing,agent3_context_total_details,agent3_instruction_complete_sections,agent3_instruction_following_reason,agent3_instruction_following_score,agent3_instruction_total_sections,agent3_overall_score,clinical_recall_all_gen_count,clinical_recall_all_gt_count,clinical_recall_all_n_gen_only,clinical_recall_all_n_gt_only,clinical_recall_all_n_overlap,clinical_recall_all_overlap_count,clinical_recall_all_recall,clinical_recall_labs_gen_count,clinical_recall_labs_gt_count,clinical_recall_labs_n_gen_only,clinical_recall_labs_n_gt_only,clinical_recall_labs_n_overlap,clinical_recall_labs_overlap_count,clinical_recall_labs_recall,clinical_recall_medications_gen_count,clinical_recall_medications_gt_count,clinical_recall_medications_n_gen_only,clinical_recall_medications_n_gt_only,clinical_recall_medications_n_overlap,clinical_recall_medications_overlap_count,clinical_recall_medications_recall,clinical_recall_symptoms_gen_count,clinical_recall_symptoms_gt_count,clinical_recall_symptoms_n_gen_only,clinical_recall_symptoms_n_gt_only,clinical_recall_symptoms_n_overlap,clinical_recall_symptoms_overlap_count,clinical_recall_symptoms_recall,entities_generated_n_all_entities,entities_generated_n_labs,entities_generated_n_medications,entities_generated_n_symptoms,entities_gt_n_all_entities,entities_gt_n_labs,entities_gt_n_medications,entities_gt_n_symptoms,gt_item,gt_validator_error,judge_overall_summary,n_addition_evidence_entries,n_section_grades_additions,n_section_grades_omissions,structural_assessment_alignment_score,structural_overall_rouge_l_f1,structural_overall_token_f1,structural_plan_alignment_score,structural_section_Assessment_gen_present,structural_section_Assessment_gt_present,structural_section_Assessment_rouge_l_f1,structural_section_Assessment_token_f1,structural_section_Objective_gen_present,structural_section_Objective_gt_present,structural_section_Objective_rouge_l_f1,structural_section_Objective_token_f1,structural_section_Plan_gen_present,structural_section_Plan_gt_present,structural_section_Plan_rouge_l_f1,structural_section_Plan_token_f1,structural_section_Subjective_gen_present,structural_section_Subjective_gt_present,structural_section_Subjective_rouge_l_f1,structural_section_Subjective_token_f1
item_0010,10,1,True,True,27.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,14,0,0.0,C,13,1,,0.93,14,,"The SOAP note contains unclear sentences (""Possible symptoms related to prediabetes and hypertension"") and unnecessary repetition (""We will need to schedule a follow-up visit in one week to review your lab results and reassess your symptoms"").",0.5,2,20,4,,0.83,24,,0.75,6,2,8,3,The SOAP note is mostly complete but lacks a clear plan for addressing Mr. Cortez's smoking cessation and dietary changes.,0.75,4,0.81,25,24,14,13,11,11,0.4583333333333333,10,12,2,4,8,8,0.6666666666666666,0,0,0,0,0,0,0.0,8,13,6,11,2,2,0.15384615384615385,25,10,0,8,24,12,0,13,item_0010,,"The generated note is usable but has noticeable gaps in key clinical areas. While there are no unsupported or unknown additions, the Subjective section omits significant HPI details and the comprehensive Review of Systems. The Assessment section critically lacks the differential diagnosis, which is a major omission of clinical reasoning. The Objective and Plan sections are more complete but still have several minor omissions.",4,2.0,27.0,0.0,0.0,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0
item_0011,11,1,True,True,1.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,22,0,0.0,B,13,1,,0.93,14,,"The SOAP note contains unclear or confusing sentences, such as ""It's not ideal, but it's something we can manage"" and ""We're considering a few possibilities.""",0.5,2,14,1,,0.93,15,,0.88,7,1,8,3,"The SOAP note is mostly complete, but it lacks a clear plan for follow-up care after three days.",0.75,4,0.86,27,18,18,9,9,9,0.5,6,7,3,4,3,3,0.42857142857142855,2,2,1,1,1,1,0.5,17,10,10,3,7,7,0.7,27,6,2,17,18,7,2,10,item_0011,,"The generated note is mostly clinically aligned and clearly usable. It accurately captures the core clinical picture and plan. However, it has several minor omissions and two moderate omissions: the impact of symptoms on the patient's daily life in the HPI, and crucial environmental and socio-economic considerations in the Plan. There are no unsupported or unknown additions, which significantly contributes to its usability.",3,3.0,6.0,0.547945205479452,0.5012153850435558,0.5974493870485096,0.6336633663366336,True,True,0.5287356321839081,0.547945205479452,True,True,0.6571428571428571,0.72,True,True,0.4800000000000001,0.6336633663366336,True,True,0.33898305084745767,0.4881889763779528
item_0012,12,1,True,True,17.0,2.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,23,0,0.0,C,13,1,"The generated SOAP note accurately captured most medical claims, but incorrectly stated the patient's blood pressure as ""normal"" when it was actually within normal limits.",0.93,14,,"The generated SOAP note contained unclear or confusing sentences, unprofessional language, and unnecessary repetition.",0.5,3,13,2,"The generated SOAP note captured most important details, but missed the patient's family history of Crohn’s disease and the doctor's mention of a gastroenterologist referral.",0.87,15,"The generated SOAP note captured some patient-specific details, but missed the patient's age, ethnicity, and lifestyle information.",0.75,6,2,8,3,"The generated SOAP note followed the correct structure of a SOAP note, but lacked clarity in its communication.",0.75,4,0.82,21,31,14,24,7,7,0.22580645161290322,5,6,2,3,3,3,0.5,2,2,1,1,1,1,0.5,9,14,6,11,3,3,0.21428571428571427,21,5,2,9,31,6,2,14,item_0012,,"The generated SOAP note is mostly clinically aligned and contains no unsupported or unknown additions, which is a strong positive. However, it suffers from multiple moderate omissions across several sections, particularly in the Objective and Plan. Key missing information includes the patient's appearance of dehydration, pending lab results, the explicit rationale for gastroenterology referral in the assessment, and crucial patient education regarding warning signs for urgent follow-up and the link between stress and GI symptoms. These omissions make the note meaningfully incomplete and necessitate careful review.",4,2.0,17.0,0.5217391304347826,0.38641062884483934,0.5434254249858258,0.6146341463414634,True,True,0.425,0.5217391304347826,True,True,0.5,0.6407766990291263,True,True,0.3609022556390977,0.6146341463414634,True,True,0.2597402597402597,0.39655172413793105
item_0013,13,1,True,True,32.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,9.0,0.0,15,0,0.0,B,22,2,,0.92,24,,There is one minor issue with unclear language in the SOAP note.,0.8,1,13,2,"The SOAP note is missing two important details, including the patient's age and gender.",0.87,15,"The SOAP note is missing a patient-specific detail, including the patient's ethnicity.",0.83,5,1,6,3,"The SOAP note is missing one important instruction, which is to refer the patient to Dr. Samuel Morris for further evaluation and consider a skin biopsy if necessary.",0.75,4,0.83,21,20,9,8,12,12,0.6,4,6,0,2,4,4,0.6666666666666666,3,2,1,0,2,2,1.0,3,4,2,3,1,1,0.25,21,4,3,3,20,6,2,4,item_0013,,"The generated SOAP note is mostly clinically aligned and usable, accurately capturing the chief complaint, key HPI elements, vital signs, and the main plan. However, it has several moderate omissions across sections, including specific details about the patient's presentation to the ED, the impact of symptoms on daily activities, detailed negative findings from the physical exam (cardiovascular, abdominal, neurological), the specific diagnosis code, and precise medication dosage frequency and the specific name of the referred dermatologist. There are no unsupported or unknown additions that would lower the grade.",3,2.0,32.0,0.4117647058823529,0.32252133202446576,0.4632732927240212,0.5396825396825397,True,True,0.36842105263157887,0.4117647058823529,True,True,0.45,0.6037735849056604,True,True,0.2804878048780488,0.5396825396825397,True,True,0.19117647058823528,0.2978723404255319
item_0014,14,1,True,True,14.0,4.0,0.0,6.0,0.0,1.0,3.0,2.0,6.0,0.0,0.0,2.0,0.0,21,0,0.0,C,22,2,,0.92,24,,The communication quality score is low due to a single unclear or confusing sentence regarding the patient's symptoms.,0.5,1,15,2,,0.88,17,,0.88,7,1,8,3,"The instruction following score is low because only three out of four sections (Subjective, Objective, Assessment) are complete.",0.75,4,0.84,33,30,22,19,11,11,0.36666666666666664,10,12,4,6,6,6,0.5,3,4,0,1,3,3,0.75,18,10,15,7,3,3,0.3,33,10,3,18,30,12,4,10,item_0014,,"The note effectively captures the patient's chief complaint, most of the subjective and objective findings, and all diagnoses. However, the Plan section contains critical omissions regarding medication details (dosage, frequency, maximum daily dose) and essential patient safety education for Acetaminophen, which significantly impacts the clinical usefulness and safety of the treatment plan. Several moderate omissions in the Subjective section also reduce the overall completeness.",6,4.0,14.0,0.5573770491803278,0.4234003227562862,0.5423204527712724,0.35,True,True,0.4507042253521127,0.5573770491803278,True,True,0.6902654867256637,0.761904761904762,True,True,0.21929824561403508,0.35,True,True,0.3333333333333333,0.5
item_0015,15,1,True,True,32.0,4.0,0.0,8.0,0.0,2.0,4.0,2.0,8.0,0.0,0.0,7.0,0.0,16,0,0.0,B,13,1,,0.93,14,,The SOAP note contains a single unclear sentence regarding the medication regimen.,0.5,1,15,2,,0.88,17,,0.75,6,2,8,3,"The SOAP note is mostly complete, but it lacks a clear plan for follow-up appointments.",0.75,4,0.82,17,26,6,15,11,11,0.4230769230769231,5,7,1,3,4,4,0.5714285714285714,2,2,1,1,1,1,0.5,10,15,2,7,8,8,0.5333333333333333,17,5,2,10,26,7,2,15,item_0015,,"The generated SOAP note is mostly clinically aligned and usable, accurately capturing the chief complaint, primary diagnosis, and core treatment plan. However, it has several omissions, particularly in the Subjective section, where important details regarding symptom severity, frequency, impact on daily activities, and a structured review of systems are missing. The Objective and Plan sections also have moderate omissions, including key negative physical exam findings, medication quantity, specific lab details, and patient education points. No unsupported or unknown additions were identified, which is a strong positive.",8,4.0,32.0,0.35294117647058826,0.37368798224061384,0.5079065632104774,0.4910179640718563,True,True,0.3157894736842105,0.35294117647058826,True,True,0.5833333333333334,0.7812500000000001,True,True,0.3253588516746411,0.4910179640718563,True,True,0.2702702702702703,0.40641711229946526
item_0016,16,1,True,True,30.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,22,0,0.0,D,13,1,,0.93,14,,The doctor uses clear sentences but repeats some information and includes unnecessary details.,0.5,3,15,2,,0.88,17,,0.75,6,2,8,3,"The doctor completes three out of four sections, missing only the ""Social and Economic Considerations"" section.",0.75,4,0.82,17,27,5,15,12,12,0.4444444444444444,6,7,1,2,5,5,0.7142857142857143,1,1,0,0,1,1,1.0,7,12,3,8,4,4,0.3333333333333333,17,6,1,7,27,7,1,12,item_0016,,"The note captures many key clinical details but suffers from a critical unsupported addition in the Assessment section, where ""diarrhea"" is explicitly included in the primary diagnosis statement without transcript support. Additionally, the Subjective section omits important details regarding symptom severity and impact, and the Plan section lacks crucial patient education, rationales for interventions, and specific safety instructions, reducing its overall completeness and utility.",1,1.0,30.0,0.47368421052631576,0.4745306776556777,0.57647529362175,0.5560975609756097,True,True,0.45,0.47368421052631576,True,True,0.6857142857142857,0.7761194029850746,True,True,0.4249084249084249,0.5560975609756097,True,True,0.3375,0.4999999999999999
item_0017,17,1,True,True,16.0,2.0,0.0,3.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,21,0,0.0,B,13,1,,0.93,14,,The SOAP note contains a single unclear sentence regarding the potential side effects of the prescribed medication.,0.5,1,15,2,"The SOAP note is missing details about the patient's age, gender, ethnicity, and lifestyle.",0.88,17,"The SOAP note is missing patient-specific details such as duration of symptoms, occupation, and medical history.",0.75,6,2,8,3,The SOAP note is missing a clear plan for the patient's follow-up appointments.,0.75,4,0.82,22,21,13,12,9,9,0.42857142857142855,7,10,1,4,6,6,0.6,1,1,1,1,0,0,0.0,14,8,8,2,6,6,0.75,22,7,1,14,21,10,1,8,item_0017,,"The generated SOAP note is mostly clinically aligned and usable, accurately capturing the chief complaint, primary symptoms, vital signs, main assessment, and core treatment plan. However, it has several omissions across the Subjective, Objective, and Plan sections, including details on symptom severity and impact, comprehensive physical exam findings beyond vitals and abdominal tenderness, and important patient education and agreement details in the Plan. There are no unsupported or unknown additions that would introduce misleading clinical content.",3,2.0,16.0,0.3529411764705882,0.38052287581699346,0.49856234984112224,0.6363636363636364,True,True,0.3529411764705882,0.3529411764705882,True,True,0.4600000000000001,0.5411764705882354,True,True,0.4313725490196078,0.6363636363636364,True,True,0.2777777777777778,0.46376811594202894
item_0018,18,1,True,True,8.0,2.0,0.0,5.0,0.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,24,0,0.0,D,13,1,,0.93,14,,"The doctor's language is clear, but there are a few instances of unnecessary repetition.",0.5,2,12,3,,0.8,15,,0.75,6,2,8,3,"The doctor's plan is mostly complete, but the assessment section could be more detailed.",0.75,4,0.81,12,24,4,16,8,8,0.3333333333333333,2,3,2,3,0,0,0.0,1,1,1,1,0,0,0.0,11,14,2,5,9,9,0.6428571428571429,12,2,1,11,24,3,1,14,item_0018,,"The note is significantly impacted by a major omission of the primary diagnosis in the Assessment section, which materially reduces its clinical usefulness. While other sections are mostly aligned, the Plan section also has several moderate omissions regarding medication details, lab ordering, and patient education specifics. There are no unsupported or unknown additions, which is a positive aspect.",5,4.0,15.0,0.07142857142857142,0.2545103724002806,0.34356715850512876,0.4146341463414634,True,True,0.07142857142857142,0.07142857142857142,True,True,0.3636363636363636,0.4210526315789474,True,True,0.2385321100917431,0.4146341463414634,True,True,0.34444444444444444,0.4671532846715328
item_0019,19,3,True,True,24.0,10.0,0.0,20.0,0.0,0.0,18.0,2.0,20.0,0.0,0.0,4.0,0.0,25,0,0.0,B,13,1,,0.93,14,,"The doctor uses a somewhat formal tone and repeats some information, but overall the communication is clear.",0.5,3,15,2,,0.88,17,,0.88,7,1,8,3,"The doctor completes three out of four sections, but the plan section is somewhat brief.",0.75,4,0.86,20,23,11,14,9,9,0.391304347826087,4,3,4,3,0,0,0.0,1,1,1,1,0,0,0.0,10,18,3,11,7,7,0.3888888888888889,20,4,1,10,23,3,1,18,item_0019,,"The generated note is mostly clinically aligned and clearly usable, with the significant advantage of having no unsupported or unknown additions. However, it receives a B grade due to several moderate omissions. Key details regarding the duration, frequency, and impact of the patient's symptoms were omitted from the Subjective section. Additionally, the Plan section missed the explicit consideration for a gastroenterologist referral if symptoms persist and some specific urgent care instructions. Minor omissions were also noted across other sections, but these do not significantly detract from the note's overall utility.",20,10.0,24.0,0.5499999999999999,0.3493799603174603,0.43493707254042663,0.5346534653465347,True,True,0.4888888888888889,0.5499999999999999,True,True,0.4166666666666667,0.45901639344262296,True,True,0.3357142857142857,0.5346534653465347,True,True,0.15624999999999997,0.19607843137254902
item_0020,20,1,True,True,28.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,11,0,0.0,C,13,1,"The generated SOAP note accurately reports the patient's symptoms, vitals, and physical exam findings, but incorrectly states that the patient experiences numbness and tingling in both legs.",0.93,14,,"The generated SOAP note has a clear and professional tone, with no issues in terms of clarity or unprofessional language.",0.9,1,15,2,"The generated SOAP note captures most of the important details from the RAW TRANSCRIPT, but misses the patient's medical history and lifestyle information.",0.88,17,"The generated SOAP note captures most of the patient-specific details from the RAW TRANSCRIPT, but misses the patient's age and ethnicity.",0.88,7,1,8,4,"The generated SOAP note accurately includes all four sections (Subjective, Objective, Assessment, and Plan) and presents a clear treatment plan for the patient.",1.0,4,0.89,12,21,6,15,6,6,0.2857142857142857,6,7,2,3,4,4,0.5714285714285714,1,2,0,1,1,1,0.5,5,9,3,7,2,2,0.2222222222222222,12,6,1,5,21,7,2,9,item_0020,,"The generated note effectively captures the chief complaint, history of present illness, physical exam findings, and a comprehensive plan for the patient's lower back pain. However, the Assessment section has significant omissions, failing to include the patient's chronic conditions of hypertension and hyperlipidemia. The Subjective section also omits some clinically relevant details, such as the constant nature of the pain with intermittent exacerbations and the denial of bowel/bladder incontinence. While the core management of the back pain is well-documented, the missing comorbidities in the Assessment represent a noticeable gap that reduces the overall clinical completeness and usefulness of the note, warranting a 'C' grade.",4,2.0,28.0,0.22222222222222224,0.3896555494989872,0.5075188583078492,0.6238532110091742,True,True,0.22222222222222224,0.22222222222222224,True,True,0.7272727272727272,0.8,True,True,0.33544303797468356,0.6238532110091742,True,True,0.2736842105263158,0.38399999999999995
item_0021,21,1,True,True,11.0,3.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,23,0,0.0,C,22,2,"The SOAP note accurately reports most medical claims, but incorrectly states that the patient has diabetes.",0.92,24,,The SOAP note contains a single unclear sentence regarding the patient's diabetes.,0.8,1,13,2,"The SOAP note captures most important details, but misses the patient's occupation and medical history.",0.87,15,"The SOAP note captures most patient-specific details, but misses the patient's age and ethnicity.",0.83,5,1,6,3,"The SOAP note completes three out of four sections, missing a clear plan for follow-up care.",0.75,4,0.84,15,19,6,10,9,9,0.47368421052631576,2,5,1,4,1,1,0.2,1,1,0,0,1,1,1.0,6,6,3,3,3,3,0.5,15,2,1,6,19,5,1,6,item_0021,,"The generated SOAP note provides a mostly accurate and usable clinical summary. However, it omits several details, particularly in the Subjective and Plan sections. Key omissions include the patient's occupation, specific symptom details like occasional muscle weakness in the left foot, the specific orthopedic specialist for referral, and crucial patient instructions regarding diabetes management and diet. While no unsupported additions were found, these omissions reduce the overall completeness and clinical usefulness of the note, requiring careful review.",4,3.0,11.0,0.5882352941176471,0.5332685470342068,0.6081339853014377,0.5463414634146342,True,True,0.5185185185185185,0.5882352941176471,True,True,0.8813559322033898,0.8979591836734695,True,True,0.4128113879003559,0.5463414634146342,True,True,0.3203883495145631,0.4
item_0022,22,2,True,True,15.0,5.0,0.0,10.0,0.0,2.0,6.0,2.0,10.0,0.0,0.0,0.0,0.0,24,0,0.0,C,13,1,,0.93,14,,"The doctor uses clear sentences, but there is unnecessary repetition and a lack of structure in the SOAP note.",0.5,3,15,2,,0.88,17,,0.88,7,1,8,3,"The SOAP note is missing a clear plan section, but the other sections are complete.",0.75,4,0.86,11,20,8,17,3,3,0.15,5,6,5,6,0,0,0.0,1,1,0,0,1,1,1.0,4,8,4,8,0,0,0.0,11,5,1,4,20,6,1,8,item_0022,,"The generated note provides a mostly accurate summary but contains several clinically important omissions. Key missing details include the specific impact of pain on daily activities in the Subjective section, crucial pending diagnostic results (X-ray and CBC) in the Objective section, and the overall patient context paragraph in the Plan. While there are no unsupported or unknown additions, the cumulative effect of these omissions, particularly the moderate ones, makes the note meaningfully incomplete in certain areas, requiring careful review.",10,5.0,15.0,0.13333333333333333,0.32848784285543176,0.4235202492211838,0.6,True,True,0.13333333333333333,0.13333333333333333,True,True,0.512396694214876,0.5607476635514018,True,True,0.4290909090909091,0.6,True,True,0.23913043478260873,0.4
item_0023,23,1,True,True,15.0,2.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,25,0,0.0,D,13,1,"The generated SOAP note accurately reports the patient's symptoms, vital signs, and physical examination findings but incorrectly states that the patient manages COPD with an Albuterol inhaler.",0.93,14,,"The generated SOAP note contains unclear sentences (""Can you try bending forward and then backward?"" is not clearly explained) and unnecessary repetition (the doctor repeats themselves by asking if the patient feels pain during examination).",0.5,2,14,1,"The generated SOAP note captures most of the important details from the RAW TRANSCRIPT, but misses the patient's age and ethnicity.",0.93,15,"The generated SOAP note captures most of the patient-specific details from the RAW TRANSCRIPT, but misses the patient's occupation and medical history.",0.88,7,1,8,3,"The generated SOAP note completes three out of four sections (Subjective, Objective, Assessment, and Plan) but is missing a clear section for ""Follow-up Recommendations"".",0.75,4,0.86,25,31,12,18,13,13,0.41935483870967744,6,5,3,2,3,3,0.6,2,2,1,1,1,1,0.5,13,13,10,10,3,3,0.23076923076923078,25,6,2,13,31,5,2,13,item_0023,,"The generated SOAP note has significant omissions across multiple sections, particularly in the Assessment and Plan. Key clinical details such as the patient's secondary diagnosis (COPD), the definitive nature of the primary diagnosis, and a critical referral to a pain management specialist are missing. Additionally, important HPI and ROS details, as well as some physical examination findings, are omitted. These issues materially reduce the clinical usefulness and completeness of the note.",4,2.0,15.0,0.20512820512820512,0.413550047954873,0.5277777777777778,0.7171717171717172,True,True,0.1951219512195122,0.20512820512820512,True,True,0.7246376811594203,0.7692307692307692,True,True,0.43636363636363634,0.7171717171717172,True,True,0.29807692307692313,0.4195804195804196
item_0024,24,1,True,True,13.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,23,0,0.0,D,13,1,"The generated SOAP note accurately reported the patient's symptoms, vitals, and physical examination findings but incorrectly stated that no other symptoms were reported.",0.93,14,,"The generated SOAP note contained unclear sentences (""I'll recommend three sessions a week for the next four weeks"") and unnecessary repetition (""We'll follow up in four weeks to assess your pain and functionality"").",0.5,3,13,2,"The generated SOAP note captured most of the important details from the RAW TRANSCRIPT, but missed the patient's medical history and lifestyle habits.",0.87,15,"The generated SOAP note captured some patient-specific details, but missed the patient's age, gender, ethnicity, and duration of symptoms.",0.75,6,2,8,3,"The generated SOAP note correctly included all four sections (Subjective, Objective, Assessment, and Plan), but the plan could be more detailed and specific.",0.75,4,0.82,19,18,13,12,6,6,0.3333333333333333,7,5,3,1,4,4,0.8,1,1,0,0,1,1,1.0,7,6,6,5,1,1,0.16666666666666666,19,7,1,7,18,5,1,6,item_0024,,"The generated note contains several significant omissions that materially reduce its clinical usefulness. Most notably, the Plan section completely omits the ""Pending Investigations"" for a lumbar spine X-ray, a critical diagnostic step. It also lacks specific medication instructions (frequency and quantity for Ibuprofen) and entire sections for ""Patient Education and Counseling"" and ""Patient Understanding."" The Subjective section has multiple minor to moderate omissions, including pain severity, specific aggravating factors, and detailed ROS items. While there are no unsupported or unknown additions, these omissions create substantial gaps in the documentation, making the note unreliable for comprehensive clinical decision-making without further review.",2,1.0,16.0,0.6399999999999999,0.45830177051725207,0.5525228044436896,0.5443037974683544,True,True,0.5862068965517241,0.6399999999999999,True,True,0.6796116504854369,0.7956989247311828,True,True,0.44000000000000006,0.5443037974683544,True,True,0.12738853503184713,0.23008849557522126
item_0025,25,1,True,True,24.0,2.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,2.0,0.0,17,0,0.0,C,22,2,"The generated SOAP note accurately reported most medical claims, but incorrectly stated the patient's history of prediabetes and hyperlipidemia.",0.92,24,,"The generated SOAP note had a minor issue with unclear language in the objective section, but overall communication was clear and professional.",0.9,1,13,2,"The generated SOAP note captured most important details, but missed the patient's symptoms of weight gain and cold intolerance.",0.87,15,"The generated SOAP note captured most patient-specific details, but missed the patient's age and ethnicity.",0.88,7,1,8,3,"The generated SOAP note completed three out of four sections, but missed the subjective section's description of the patient's mood.",0.75,4,0.86,27,32,10,15,17,17,0.53125,11,11,2,2,9,9,0.8181818181818182,2,2,2,2,0,0,0.0,14,18,4,8,10,10,0.5555555555555556,27,11,2,14,32,11,2,18,item_0025,,"The generated note captures the chief complaint, present illness, and objective findings well, and correctly identifies suspected thyroid dysfunction with appropriate initial steps. However, it suffers from numerous omissions in the Subjective section, including past medical history and detailed social history. Most critically, the Assessment section is meaningfully incomplete, failing to explicitly list and provide medical reasoning for the patient's chronic conditions of prediabetes and hyperlipidemia. The Plan section also lacks specific medication dosages and the explicit listing of ordered tests, reducing its completeness.",4,2.0,25.0,0.3157894736842105,0.355771858379017,0.4954209235510021,0.5655172413793104,True,True,0.19047619047619047,0.3157894736842105,True,True,0.6423357664233577,0.7304347826086957,True,True,0.34554973821989526,0.5655172413793104,True,True,0.24472573839662448,0.3699421965317919
item_0026,26,1,True,True,3.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,25,0,0.0,D,22,2,"The SOAP note accurately captures most medical claims, but incorrectly states the patient's smoking status as ""yes"" when it was actually reported as ""quit smoking 10 years ago"".",0.92,24,,The SOAP note contains unclear sentences regarding the patient's smoking status and does not provide a clear explanation of the treatment plan.,0.5,2,14,1,"The SOAP note captures most important details, but misses the patient's diet and lifestyle information.",0.93,15,"The SOAP note captures most patient-specific details, but misses the patient's occupation and medical history.",0.88,7,1,8,3,The SOAP note is missing a clear plan section that outlines all treatment recommendations.,0.75,4,0.86,28,24,23,19,5,5,0.20833333333333334,9,11,7,9,2,2,0.18181818181818182,3,0,3,0,0,0,0.0,5,9,4,8,1,1,0.1111111111111111,28,9,3,5,24,11,0,9,item_0026,,"The generated note suffers from significant omissions in the Subjective and Objective sections, specifically the complete absence of the Review of Systems and Physical Examination. While the Assessment is accurate and the Plan is largely complete with only minor omissions, the missing foundational clinical data in the initial sections materially reduces the overall clinical usefulness and completeness of the note, making it difficult to use without significant additional review.",2,1.0,17.0,0.24390243902439027,0.29251326476726935,0.4086983324788203,0.5945945945945946,True,True,0.13043478260869565,0.24390243902439027,True,True,0.42857142857142855,0.5,True,True,0.3967611336032389,0.5945945945945946,True,True,0.21428571428571427,0.2962962962962963
